App Name,Ad Name,Month,Time Zone,Currency,Country Code,Country,Shop Plan,Device Type,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,LB,Lebanon,Basic,desktop,delivery fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,delivery fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,GB,United Kingdom,Basic,desktop,delivery fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,CZ,Czech Republic,Basic,desktop,delivery fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,CL,Chile,Grow,desktop,deliver fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,not_applicable,desktop,customizable fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,custom fees - additional charges,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NL,Netherlands,Basic,desktop,custom fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,LB,Lebanon,Basic,desktop,custom fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,JP,Japan,Basic,desktop,custom fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,ES,Spain,not_applicable,desktop,custom fee checkout,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,JP,Japan,Grow,desktop,custom fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Grow,desktop,currency fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,GB,United Kingdom,Grow,desktop,currency conversion fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SG,Singapore,Basic,desktop,credit card transaction fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,HK,Hong Kong,Basic,desktop,credit card processing fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NL,Netherlands,Grow,desktop,credit card fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AU,Australia,Basic,desktop,credit card fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AU,Australia,Grow,desktop,credit card fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AU,Australia,not_applicable,desktop,credit card fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,TR,Turkey,Basic,desktop,credit card fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,HK,Hong Kong,Basic,desktop,credit card fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,GB,United Kingdom,not_applicable,desktop,covert instagram fees & reviews,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,convenience fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,not_applicable,desktop,conditional payment method & fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,ZA,South Africa,Basic,desktop,conditional fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,GB,United Kingdom,Basic,desktop,conditional fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SK,Slovakia,Grow,desktop,code fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod-fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod partial fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod orders fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod orders fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod order fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,PL,Poland,Basic,desktop,cod order fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,cod order fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod king?cod fees & otp verify,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,cod king ? cod fees manager,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,EG,Egypt,Grow,desktop,cod king ? cod fees & otp verify,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod king ? cod fees & otp verify,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,MX,Mexico,Grow,desktop,cod king - cod fees & otp verify,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees by releasit,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees by omega,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees and verification,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees and limits,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,CZ,Czech Republic,Basic,desktop,cod fees and limits,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,RO,Romania,Basic,desktop,cod fees & restrictions,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees & restrictions,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees & prepaid discounts,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees & payment customization by spify,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees & otp verify,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees & limits by shopjar,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees & limits by releasit,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,not_applicable,desktop,cod fees & limits by mageworx,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,RO,Romania,Basic,desktop,cod fees & limits by mageworx,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IT,Italy,Basic,desktop,cod fees & limits,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fees & limits,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,cod fees & limits,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,EG,Egypt,Grow,desktop,cod fees & discounts,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,PK,Pakistan,Grow,desktop,cod fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Grow,desktop,cod fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,not_applicable,desktop,cod fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,RO,Romania,Basic,desktop,cod fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,CZ,Czech Republic,Basic,desktop,cod fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,BG,Bulgaria,Basic,desktop,cod fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,cod fee\,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,TR,Turkey,Basic,desktop,"cod fee,",% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fee settings.,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fee payment,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fee maneger,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fee managetr,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fee manager,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,GR,Greece,Basic,desktop,cod fee manager,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,cod fee manager,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fee ma,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fee free,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,cod fee checkout,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IT,Italy,Basic,desktop,cod fee charge,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,ES,Spain,Basic,desktop,cod fee charge,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod fee app free,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,PK,Pakistan,Basic,desktop,cod fee and payment rules,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Grow,desktop,cod fee advance,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,HR,Croatia,Basic,desktop,cod fee & verification,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,PL,Poland,Grow,desktop,cod fee & order limits,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IT,Italy,Basic,desktop,cod fee & order,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Grow,desktop,cod fee & hide cod,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,PK,Pakistan,Basic,desktop,cod fee & hide cod,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SI,Slovenia,Advanced,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,RO,Romania,Advanced,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,TR,Turkey,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SK,Slovakia,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SA,Saudi Arabia,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,RO,Romania,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IT,Italy,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,ID,Indonesia,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,BG,Bulgaria,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Grow,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,VN,Vietnam,not_applicable,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SI,Slovenia,not_applicable,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IT,Italy,not_applicable,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,not_applicable,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,ID,Indonesia,not_applicable,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,FI,Finland,not_applicable,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,EG,Egypt,not_applicable,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SK,Slovakia,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SI,Slovenia,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,RO,Romania,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,PK,Pakistan,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IT,Italy,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,HR,Croatia,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,CZ,Czech Republic,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,BG,Bulgaria,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AU,Australia,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,cod fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Grow,desktop,cod extra fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod confirmation fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod and prepaid delivery fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,cod addition fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NZ,New Zealand,Grow,desktop,checkout payment fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,checkout fees by revy,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NL,Netherlands,Grow,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SE,Sweden,not_applicable,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NL,Netherlands,not_applicable,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,ES,Spain,not_applicable,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NL,Netherlands,Basic,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,JO,Jordan,Basic,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,EG,Egypt,Basic,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,EC,Ecuador,Basic,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,CO,Colombia,Basic,desktop,checkout fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Advanced,desktop,checkout fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,SI,Slovenia,Grow,desktop,checkout fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,not_applicable,desktop,checkout fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,checkout fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,BG,Bulgaria,Basic,desktop,checkout fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,checkout fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,CH,Switzerland,Basic,desktop,checkout extra fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NZ,New Zealand,Grow,desktop,checkout credit card fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AU,Australia,Grow,desktop,check out fees,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AU,Australia,Basic,desktop,check out fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,PK,Pakistan,Grow,desktop,chargify free extra fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,IN,India,Basic,desktop,chargify free extra fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AU,Australia,not_applicable,desktop,chargify extra fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NZ,New Zealand,not_applicable,desktop,charge vip fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,NZ,New Zealand,not_applicable,desktop,charge sign up fee,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees Awareness - Global,2025-02-01,UTC,USD,AE,United Arab Emirates,Basic,desktop,charge fees on card,% fee,broad,1,0,0,0,0,0,0,0,0,0,0,,,,,
